pos,age,muslim,rel_others,yoruba,igbo,eth_others,nc,nw,se,ss,sw,lat,lng,wealth,urban
1,34,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,136293,1
1,29,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,108337,1
1,25,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,112334,1
1,44,0,0,0,1,0,0,0,0,0,1,7.636652,5.229608,217993,1
0,22,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,201185,1
0,27,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,144983,1
0,32,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,129111,1
1,35,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,216850,1
1,34,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,234389,1
1,21,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,234389,1
1,28,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,141225,1
0,25,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,83682,1
0,26,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,147163,1
1,39,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,163588,1
0,21,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,163588,1
0,18,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,163588,1
1,34,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,95156,1
0,25,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,154358,1
1,23,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,204558,1
1,28,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,222093,1
1,27,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,127719,1
1,30,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,81864,1
1,27,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,124714,1
1,24,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,150356,1
1,25,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,112175,1
0,28,1,0,0,0,1,0,0,0,0,1,7.636652,5.229608,92879,1
1,25,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,136518,1
1,25,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,180492,1
1,35,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,212068,1
1,31,0,0,1,0,0,0,0,0,0,1,7.636652,5.229608,212068,1
0,28,0,0,0,1,0,0,0,0,0,1,7.636652,5.229608,168279,1
1,16,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,-23859,0
1,38,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,-36908,0
0,15,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,-36908,0
1,41,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,-14820,0
1,19,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,60723,0
1,20,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,-34848,0
1,30,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,26834,0
1,22,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,26834,0
1,35,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,-45866,0
1,28,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,-53250,0
0,15,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,-41608,0
0,38,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,-1362,0
1,48,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,42388,0
1,24,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,42388,0
1,27,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,42388,0
1,40,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,58241,0
0,15,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,58241,0
1,23,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,6147,0
0,39,1,0,1,0,0,0,0,0,0,1,7.601959,5.417433,-5701,0
1,30,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,-55736,0
0,22,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,-11413,0
1,35,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,81541,0
0,16,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,-20999,0
1,27,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,106566,0
1,23,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,9069,0
1,40,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,32975,0
1,26,1,0,1,0,0,0,0,0,0,1,7.601959,5.417433,-20096,0
1,22,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,-13979,0
1,15,0,0,1,0,0,0,0,0,0,1,7.601959,5.417433,-14742,0
1,35,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,118022,1
1,35,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,71718,1
1,44,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,-11575,1
1,15,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,-11575,1
0,35,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,60168,1
0,15,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,60168,1
1,31,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,111783,1
1,40,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,49655,1
1,30,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,102848,1
0,21,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,94790,1
1,21,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,60693,1
1,47,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,96270,1
1,33,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,20441,1
0,15,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,20441,1
1,49,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,140530,1
1,32,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,23569,1
1,45,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,-54363,1
0,15,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,-54363,1
1,38,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,24027,1
1,32,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,43958,1
1,32,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,144738,1
1,28,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,104944,1
1,39,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,76516,1
0,48,0,0,0,1,0,0,0,0,0,1,7.638459,5.408666,46680,1
0,15,0,0,0,1,0,0,0,0,0,1,7.638459,5.408666,46680,1
1,46,0,0,0,0,1,0,0,0,0,1,7.638459,5.408666,68147,1
1,28,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,44265,1
1,44,1,0,1,0,0,0,0,0,0,1,7.638459,5.408666,104423,1
1,16,1,0,1,0,0,0,0,0,0,1,7.638459,5.408666,104423,1
1,35,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,100267,1
1,22,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,97929,1
1,16,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,34438,1
1,25,1,0,1,0,0,0,0,0,0,1,7.638459,5.408666,58758,1
0,35,0,0,0,0,1,0,0,0,0,1,7.638459,5.408666,95861,1
1,29,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,116118,1
1,32,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,10611,1
1,41,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,157422,1
0,16,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,157422,1
0,15,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,157422,1
1,44,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,133119,1
1,40,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,99400,1
1,44,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,34082,1
1,30,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,93463,1
1,44,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,99237,1
0,29,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,105023,1
1,26,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,105023,1
1,30,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,75200,1
1,27,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,75200,1
1,33,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,60480,1
1,15,0,0,1,0,0,0,0,0,0,1,7.638459,5.408666,60480,1
0,15,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,19933,1
1,24,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,-12993,1
0,20,0,0,0,0,1,0,0,0,0,1,7.650429,5.532054,-12993,1
1,32,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,6696,1
1,17,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,6696,1
1,27,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,106756,1
1,30,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,37560,1
1,27,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,37560,1
1,49,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,66552,1
1,49,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,94059,1
1,18,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,94059,1
0,15,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,94059,1
1,40,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,-29425,1
1,18,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,-29425,1
1,45,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,96536,1
1,37,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,35148,1
1,43,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,104238,1
1,18,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,104238,1
1,27,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,104238,1
1,40,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,171196,1
1,17,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,171196,1
1,17,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,171196,1
1,23,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,63028,1
1,48,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,22952,1
1,43,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,199332,1
0,37,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,199332,1
0,38,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,199332,1
1,40,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,151960,1
0,22,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,151960,1
1,45,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,99320,1
1,17,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,99320,1
0,15,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,99320,1
1,27,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,211336,1
1,42,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,43904,1
1,17,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,43904,1
1,41,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,145981,1
1,19,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,145981,1
1,48,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,1868,1
1,34,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,186040,1
1,49,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,-34925,1
0,17,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,-34925,1
1,15,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,-34925,1
1,32,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,77575,1
1,29,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,80065,1
1,46,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,92850,1
1,22,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,92850,1
1,26,0,0,1,0,0,0,0,0,0,1,7.650429,5.532054,-40846,1
0,31,1,0,0,0,1,0,0,0,0,1,7.650429,5.532054,-33808,1
1,46,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,112469,1
1,20,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,-30798,1
1,28,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,72101,1
1,32,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,-6363,1
1,40,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,72970,1
1,40,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,-21493,1
1,36,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,50827,1
0,16,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,30621,1
0,23,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,40641,1
1,43,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,-20074,1
1,15,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,-20074,1
1,45,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,39222,1
1,27,0,0,0,0,1,0,0,0,0,1,7.661944,4.928211,101229,1
1,16,1,0,1,0,0,0,0,0,0,1,7.661944,4.928211,99095,1
1,25,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,81055,1
1,22,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,81055,1
1,47,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,99955,1
1,18,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,99955,1
1,32,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,35826,1
1,15,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,35826,1
1,24,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,6797,1
1,29,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,94080,1
1,46,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,39393,1
0,16,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,39393,1
0,17,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,103928,1
1,40,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,-23392,1
0,16,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,-23392,1
1,35,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,105613,1
1,42,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,40806,1
0,16,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,40806,1
1,23,0,0,1,0,0,0,0,0,0,1,7.661944,4.928211,89510,1
0,22,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,43016,0
1,43,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,52278,0
1,32,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,78196,0
1,24,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,-52705,0
1,36,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,65796,0
0,22,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,-44124,0
1,43,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,69919,0
0,16,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,69919,0
1,45,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,28167,0
0,22,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,93127,0
0,27,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,53040,0
0,25,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,-1541,0
1,25,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,-1541,0
1,35,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,-27551,0
1,46,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,10475,0
1,49,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,23846,0
1,21,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,23846,0
0,15,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,23846,0
1,30,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,52090,0
1,33,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,36776,0
1,40,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,71199,0
1,33,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,-15626,0
1,32,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,48786,0
1,35,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,57741,0
1,20,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,-381,0
1,30,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,-5738,0
1,36,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,64613,0
1,35,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,68622,0
0,33,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,95628,0
1,38,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,98235,0
1,36,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,-7646,0
0,18,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,-7646,0
0,44,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,16811,0
0,18,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,-15894,0
1,36,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,9084,0
0,15,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,9084,0
0,25,0,0,1,0,0,0,0,0,0,1,7.784205,5.714917,38022,0
1,35,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,-16589,1
1,28,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,93806,1
1,39,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,83608,1
1,20,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,99565,1
0,17,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,99565,1
1,16,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,99565,1
1,35,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,73269,1
1,26,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,73269,1
1,47,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,61002,1
1,46,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,50245,1
0,25,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,97641,1
0,25,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,68269,1
1,39,1,0,1,0,0,0,0,0,0,1,7.766514,5.739296,67335,1
0,22,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,44709,1
1,35,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,23333,1
1,25,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,40974,1
1,25,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,-6401,1
0,17,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,5364,1
1,28,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,16848,1
1,31,1,0,1,0,0,0,0,0,0,1,7.766514,5.739296,16848,1
1,20,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,41156,1
1,15,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,41156,1
1,40,1,0,1,0,0,0,0,0,0,1,7.766514,5.739296,93735,1
1,20,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,87969,1
1,44,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,54684,1
1,28,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,97468,1
1,32,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,123404,1
1,36,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,148444,1
1,37,1,0,1,0,0,0,0,0,0,1,7.766514,5.739296,122645,1
0,15,1,0,1,0,0,0,0,0,0,1,7.766514,5.739296,122645,1
0,22,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,66543,1
1,23,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,66543,1
1,42,0,0,1,0,0,0,0,0,0,1,7.766514,5.739296,35431,1
1,35,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,36470,1
1,17,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,36470,1
1,30,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,123868,1
1,36,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,73850,1
1,34,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,57018,1
1,38,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,185434,1
1,35,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,74070,1
1,30,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,74070,1
1,42,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,159318,1
1,21,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,159318,1
1,26,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,67600,1
1,48,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,67600,1
1,45,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,67299,1
1,25,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,50585,1
1,32,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,150911,1
1,39,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,129507,1
0,30,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,111310,1
1,48,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,-22300,1
1,42,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,118827,1
0,16,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,118827,1
0,29,0,0,0,0,1,0,0,0,0,1,7.797304,5.691788,133241,1
1,31,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,147548,1
0,32,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,117653,1
0,22,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,164850,1
1,30,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,88498,1
0,23,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,87198,1
0,32,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,87350,1
1,22,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,15565,1
1,45,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,27755,1
0,21,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,27755,1
1,31,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,41610,1
0,28,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,69779,1
0,24,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,58509,1
0,18,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,58509,1
0,15,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,58509,1
0,35,0,0,0,0,1,0,0,0,0,1,7.797304,5.691788,60089,1
0,15,0,0,0,0,1,0,0,0,0,1,7.797304,5.691788,60089,1
1,45,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,52987,1
0,33,1,0,0,0,1,0,0,0,0,1,7.797304,5.691788,-61999,1
1,34,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,96254,1
1,43,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,41987,1
1,19,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,138137,1
1,47,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,16456,1
0,15,0,0,1,0,0,0,0,0,0,1,7.797304,5.691788,16456,1
1,15,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,-63197,1
1,25,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,44972,1
1,22,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,-58563,1
1,21,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,-58563,1
1,15,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,-58563,1
1,35,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,57488,1
0,16,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,57488,1
1,49,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,2394,1
1,49,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,30295,1
0,31,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,30295,1
0,19,0,0,0,0,1,0,0,0,0,1,7.731733,5.735602,-76676,1
0,30,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,-76676,1
1,42,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,62606,1
1,34,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,148750,1
1,25,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,49170,1
0,18,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,128886,1
1,49,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,-36843,1
1,22,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,-36843,1
1,49,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,-23337,1
1,49,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,-13160,1
1,25,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,62460,1
1,23,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,59257,1
1,28,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,-45731,1
1,20,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,-45731,1
1,24,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,132963,1
0,19,0,0,0,0,1,0,0,0,0,1,7.731733,5.735602,5876,1
1,49,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,-66178,1
1,21,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,63917,1
1,43,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,-7612,1
1,15,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,-7612,1
0,15,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,6318,1
0,22,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,6318,1
0,22,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,6318,1
0,19,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,6318,1
1,27,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,79319,1
1,46,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,42423,1
1,20,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,42423,1
1,48,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,104524,1
1,43,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,104524,1
1,38,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,171330,1
0,26,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,89167,1
1,45,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,61195,1
1,23,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,61195,1
0,16,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,61195,1
1,41,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,66316,1
1,40,0,0,1,0,0,0,0,0,0,1,7.731733,5.735602,43642,1
1,36,1,0,1,0,0,0,0,0,0,1,7.500424,5.080702,2170,1
1,46,0,0,1,0,0,0,0,0,0,1,7.500424,5.080702,-42230,1
1,26,0,0,1,0,0,0,0,0,0,1,7.500424,5.080702,-42230,1
1,40,0,0,1,0,0,0,0,0,0,1,7.500424,5.080702,145855,1
0,16,0,0,1,0,0,0,0,0,0,1,7.500424,5.080702,145855,1
1,49,0,0,1,0,0,0,0,0,0,1,7.500424,5.080702,-15951,1
